  CURRENCY DATE = 06/19/16
                                     LATITUDE    LONGITUDE     OBSTACLE       AGL  AMSL LT ACC MAR FAA       ACTION
ORS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE           HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------
15-000181 O US HI HAIKU VALLEY     21 23 59.00N 157 49 42.00W CATENARY     1 00775 02050 N 5 E U                C 1982141 
15-000169 O US HI HAIKU VALLEY     21 23 59.00N 157 49 31.00W CATENARY     1 00790 02060 N 4 D U                C 1982141 
15-000085 O US HI HALAWA           21 24 00.00N 157 53 41.00W CATENARY     1 00244 01195 N 5 E N                C 1982141 
15-000130 O US HI AIEA             21 24 01.00N 157 54 27.00W CATENARY     1 00416 00846 N 4 D U                C 1982141 
15-020070 O US HI PEARL CITY       21 24 02.56N 157 58 11.74W TOWER        1 00060 00185 N 1 A N 2011AWP02640OE A 2011210 
15-000170 O US HI HAIKU VALLEY     21 24 04.00N 157 49 35.00W CATENARY     1 01100 01940 N 4 D U                C 1982141 
15-000182 O US HI HAIKU VALLEY     21 24 04.00N 157 49 46.00W CATENARY     1 01000 01925 N 5 E U                C 1982141 
15-000088 O US HI HALAWA           21 24 05.00N 157 53 36.00W CATENARY     1 00225 01275 U 5 E N                C 1982141 
15-000126 O US HI AIEA             21 24 07.00N 157 54 47.00W CATENARY     1 00413 00733 N 4 D U                C 1982141 
15-000183 O US HI HAIKU VALLEY     21 24 08.00N 157 49 50.00W CATENARY     1 01170 01860 N 5 E U                C 1982141 
15-000171 O US HI HAIKU VALLEY     21 24 09.00N 157 49 39.00W CATENARY     1 01225 01850 N 4 D U                C 1982141 
15-000131 O US HI AIEA             21 24 09.00N 157 54 42.00W CATENARY     1 00201 00796 N 4 D U                C 1982141 
15-020018 O US HI KANEOHE          21 24 09.21N 157 46 45.12W TOWER        1 00036 00764 N 1 A N 2008AWP02351OE C 2008326 
15-000115 O US HI AIEA             21 24 11.00N 157 53 51.00W CATENARY     1 00282 01122 N 5 E U                C 1982141 
15-000127 O US HI AIEA             21 24 11.00N 157 54 52.00W CATENARY     1 00513 00693 N 4 D U                C 1982141 
15-020082 O US HI KAPOLEI          21 24 11.76N 158 05 52.78W TOWER        1 00160 02880 N 1 A N 2016AWP00976OE C 2016134 
15-000132 O US HI AIEA             21 24 12.00N 157 54 48.00W CATENARY     1 00545 00730 N 4 D U                C 1982141 
15-020029 O US HI HONOLULU         21 24 12.00N 158 05 52.80W TOWER        1 00195 03000 N 5 E N 2009AWP06164OE C 2010022 
15-000084 O US HI HALAWA           21 24 13.00N 157 53 43.00W CATENARY     1 00322 01192 N 5 E N                C 1982141 
15-000184 O US HI HAIKU VALLEY     21 24 13.00N 157 49 54.00W CATENARY     1 01175 01825 N 5 E U                C 1982141 
15-000172 O US HI HAIKU VALLEY     21 24 13.00N 157 49 43.00W CATENARY     1 01250 01790 N 4 D U                C 1982141 
15-000116 O US HI AIEA             21 24 14.00N 157 53 57.00W CATENARY     1 00485 01035 N 5 E U                C 1982141 
15-000089 O US HI HALAWA           21 24 16.00N 157 53 48.00W CATENARY     1 00537 01132 N 5 E N                C 1982141 
15-000133 O US HI AIEA             21 24 16.00N 157 54 53.00W CATENARY     1 00268 00748 N 4 D U                C 1982141 
15-000185 O US HI HAIKU VALLEY     21 24 17.00N 157 49 57.00W CATENARY     1 01175 01825 N 5 E U                C 1982141 
15-000128 O US HI AIEA             21 24 18.00N 157 55 03.00W CATENARY     1 00194 00794 N 4 D U                C 1982141 
15-000117 O US HI AIEA             21 24 18.00N 157 54 02.00W CATENARY     1 00201 01036 N 5 E U                C 1982141 
15-000107 O US HI AIEA             21 24 18.00N 157 53 52.00W CATENARY     1 00440 01160 N 5 E U                C 1982141 
15-000173 O US HI HAIKU VALLEY     21 24 18.00N 157 49 47.00W CATENARY     1 01250 01750 N 4 D U                C 1982141 
15-000174 O US HI HAIKU VALLEY     21 24 22.00N 157 49 51.00W CATENARY     1 01250 01775 N 4 D U                C 1982141 
15-000186 O US HI HAIKU VALLEY     21 24 22.00N 157 50 01.00W CATENARY     1 01300 01900 N 5 E U                C 1982141 
15-000118 O US HI AIEA             21 24 26.00N 157 54 13.00W CATENARY     1 00453 00978 N 5 E U                C 1982141 
15-000175 O US HI HAIKU VALLEY     21 24 27.00N 157 49 55.00W CATENARY     1 01325 01835 N 4 D U                C 1982141 
15-000187 O US HI HAIKU VALLEY     21 24 27.00N 157 50 06.00W CATENARY     1 01150 02000 N 5 E U                C 1982141 
15-000176 O US HI HAIKU VALLEY     21 24 31.00N 157 49 59.00W CATENARY     1 01190 01910 N 4 D U                C 1982141 
15-000108 O US HI AIEA             21 24 33.00N 157 54 06.00W CATENARY     1 00472 01112 N 5 E U                C 1982141 
15-000188 O US HI HAIKU VALLEY     21 24 33.00N 157 50 09.00W CATENARY     1 00850 02150 N 5 E U                C 1982141 
15-000119 O US HI AIEA             21 24 35.00N 157 54 22.00W CATENARY     1 00345 00905 N 5 E U                C 1982141 
15-000177 O US HI HAIKU VALLEY     21 24 36.00N 157 50 03.00W CATENARY     1 00850 02050 N 4 D U                C 1982141 
15-000189 O US HI HAIKU VALLEY     21 24 36.00N 157 50 14.00W CATENARY     1 00400 02300 N 5 E U                C 1982141 
15-000120 O US HI AIEA             21 24 39.00N 157 54 26.00W CATENARY     1 00574 00874 N 5 E U                C 1982141 
15-000178 O US HI HAIKU VALLEY     21 24 40.00N 157 50 07.00W CATENARY     1 00350 02210 N 4 D U                C 1982141 
15-000109 O US HI AIEA             21 24 40.00N 157 54 13.00W CATENARY     1 00298 01018 U 5 E U                C 1982141 
15-020071 O US HI PEARL CITY       21 24 40.40N 157 58 30.00W TOWER        1 00111 00196 N 1 C N 2011AWP00730OE A 2011222 
15-000121 O US HI AIEA             21 24 43.00N 157 54 30.00W CATENARY     1 00392 00932 N 5 E U                C 1982141 
15-000110 O US HI AIEA             21 24 45.00N 157 54 21.00W CATENARY     1 00604 00939 U 5 E U                C 1984130 
15-000111 O US HI AIEA             21 24 49.00N 157 54 17.00W CATENARY     1 00348 00948 N 5 E U                C 1982141 
15-000112 O US HI AIEA             21 24 54.00N 157 54 25.00W CATENARY     1 00215 01045 N 5 E U                C 1982141 
15-000122 O US HI AIEA             21 25 00.00N 157 54 50.00W CATENARY     1 00212 01112 N 5 E U                C 1982141 
15-000113 O US HI AIEA             21 25 05.00N 157 54 35.00W CATENARY     1 00290 01360 N 5 E U                C 1982141 
15-000059 O US HI WAIANAE          21 25 11.70N 158 08 53.60W TOWER        1 01500 01564 R 3 D P 2003AWP00095OE C 2009260 
15-000301 O US HI WAIANAE          21 25 13.31N 158 09 14.31W TOWER        1 01500 01564 R 3 D P 2002AWP04535OE C 2009316 
15-000114 O US HI AIEA             21 25 14.00N 157 54 48.00W CATENARY     1 00234 01274 N 5 E U                C 1982141 
15-020031 O US HI WAIANAE          21 25 18.30N 158 09 16.85W TOWER        1 00208 00267 U 4 D P                A 2009316 
15-000007 U US HI LUALUALEI        21 25 19.00N 158 09 12.00W TOWER        7 00600 00670 L     M                D 1988270 
15-020499 O US HI KANEOHE          21 25 19.29N 157 45 27.23W TOWER        1 00017 00464 N 5 E N 2014AWP07309OE A 2015110 
15-000358 O US HI KAILUA           21 25 19.90N 157 45 27.50W TOWER        1 00128 00576 N 1 A N 2012AWP04475OE C 2012215 
15-000355 O US HI KANEOHE          21 25 20.31N 157 45 25.29W TOWER        1 00046 00561 N 2 C N 2009AWP03982OE C 2009289 
15-000095 O US HI AHUIMANU         21 25 27.00N 157 50 36.00W CATENARY     1 00320 02090 N 5 E N                C 1982141 
15-000098 O US HI AHUIMANU         21 25 29.00N 157 50 05.00W CATENARY     1 00232 00757 N 5 E N                C 1982141 
15-000096 O US HI AHUIMANU         21 25 29.00N 157 50 09.00W CATENARY     1 00527 00937 N 5 E N                C 1982141 
15-000097 O US HI AHUIMANU         21 25 29.00N 157 50 16.00W CATENARY     1 00563 01158 N 5 E N                C 1982141 
15-000099 O US HI AHUIMANU         21 25 30.00N 157 49 40.00W CATENARY     1 00267 00597 N 5 E N                C 1982141 
15-000143 O US HI PAC PALLISADES   21 25 32.00N 157 56 19.00W CATENARY     1 00310 00750 N 4 D U                C 1982141 
15-000141 O US HI PAC PALLISADES   21 25 38.00N 157 56 00.00W CATENARY     1 00298 00918 N 4 D U                C 1982141 
15-000142 O US HI PAC PALLISADES   21 25 38.00N 157 56 18.00W CATENARY     1 00444 00789 N 4 D U                C 1982141 
15-000140 O US HI PAC PALLISADES   21 25 43.00N 157 56 04.00W CATENARY     1 00523 00898 N 4 D U                C 1982141 
15-000134 O US HI PAC PALLISADES   21 25 43.00N 157 55 43.00W CATENARY     1 00220 00780 N 5 E U                C 1982141 
15-000139 O US HI PAC PALLISADES   21 25 44.00N 157 55 58.00W CATENARY     1 00378 00758 N 5 E U                C 1982141 
15-000135 O US HI PAC PALLISADES   21 25 47.00N 157 55 48.00W CATENARY     1 00408 00808 N 5 E U                C 1982141 
15-000215 O US HI MAILI            21 25 49.00N 158 09 39.00W TOWER        3 00300 00345 R 3 D M                C 1989289 
15-000138 O US HI PAC PALLISADES   21 25 55.00N 157 56 12.00W CATENARY     1 00323 00918 N 4 D U                C 1982141 
15-000147 O US HI PAC PALLISADES   21 25 55.00N 157 57 13.00W CATENARY     1 00275 00640 N 4 D U                C 1982141 
15-020027 O US HI MILILANI         21 25 57.90N 158 01 07.10W TOWER        1 00060 00612 N 5 E N 2007AWP07698OE C 2009272 
15-000137 O US HI PAC PALLISADES   21 26 00.00N 157 56 15.00W CATENARY     1 00374 00912 N 4 D U                C 1982141 
15-000136 O US HI PAC PALLISADES   21 26 03.00N 157 56 12.00W CATENARY     1 00254 00884 N 5 E U                C 1982141 
15-000148 O US HI PAC PALLISADES   21 26 03.00N 157 57 27.00W CATENARY     1 00357 00617 N 4 D U                C 1982141 
15-000242 O US HI PEARL CITY       21 26 11.00N 157 59 27.00W TOWER        1 00180 00700 N 5 E N                C 1999179 
15-000401 O US HI MAILI            21 26 13.27N 158 08 35.53W TOWER        1 00308 00394 R 5 E P 2006AWP04106OE C 2014114 
15-000144 O US HI PAC PALISADES    21 26 24.00N 157 56 45.00W CATENARY     1 00272 00772 N 4 D U                C 1982141 
15-000145 O US HI PAC PALLISADES   21 26 29.00N 157 56 49.00W CATENARY     1 00374 00724 N 4 D U                C 1982141 
15-020033 O US HI MILILANI         21 26 32.80N 158 01 22.30W TOWER        1 00055 00660 N 1 C N 2010AWP00252OE A 2010065 
15-000012 O US HI WAIPAHU          21 26 33.00N 158 03 37.00W TOWER        1 00270 01070 R 3 D M                C 1999152 
15-000146 O US HI PAC PALLISADES   21 26 33.00N 157 56 53.00W CATENARY     1 00350 00725 N 4 D U                C 1982141 
15-020532 U US HI MILILANI         21 26 33.11N 158 01 22.26W TOWER        1 00060 00665 N 4 D N 2012AWP01219OE A 2016165 
15-020493 O US HI KANEOHE          21 26 58.51N 157 45 47.58W BLDG         1 00051 00063 N 5 E N 2013AWP04936OE A 2014328 
15-020030 O US HI MILILANI         21 27 02.73N 158 00 23.31W POLE         1 00050 00755 N 5 E N 2009AWP04824OE A 2009303 
15-020498 O US HI KANEOHE          21 27 04.00N 157 45 36.00W BLDG         1 00080 00102 R 5 E N 2014AWP05208OE A 2015106 
15-020509 O US HI KANOEHE          21 27 21.75N 157 45 23.79W ELEC SYS     1 00008 00061 R 5 E N 2013AWP06051OE A 2015233 
15-020478 O US HI KANEOHE          21 27 21.97N 157 45 24.51W TOWER        1 00027 00080 R 5 E P 2013AWP05825OE A 2014323 
15-020019 O US HI MILILANI         21 27 58.30N 158 00 08.00W TOWER        1 00072 00834 R 2 C N 2008AWP04214OE C 2008326 
15-000149 O US HI PAC PALLISADES   21 28 09.00N 157 58 28.00W CATENARY     1 00200 00764 N 4 D U                C 1982141 
15-020239 O US HI WAHIAWA          21 28 21.41N 158 03 16.80W TANK         1 00040 00906 U 1 A U                A 2013213 
15-020238 O US HI WAHIAWA          21 28 23.71N 158 03 19.23W BLDG         1 00035 00912 U 1 A U                A 2013213 
15-020225 O US HI WAHIAWA          21 28 32.01N 158 02 18.88W BLDG         1 00057 00844 U 1 A U                A 2013213 
15-020224 O US HI WAHIAWA          21 28 32.31N 158 02 17.31W BLDG         1 00064 00851 U 1 A U                A 2013213 
15-020242 O US HI WAHIAWA          21 28 34.50N 158 01 46.44W TOWER        1 00101 00905 U 1 A U                A 2013213 
15-020256 O US HI WAHIAWA          21 28 35.11N 158 02 26.37W FENCE        1 00019 00816 U 1 A U                A 2013213 
15-020271 O US HI WAHIAWA          21 28 35.51N 158 02 40.43W T-L TWR      1 00032 00836 U 1 A U                A 2013213 
15-020270 O US HI WAHIAWA          21 28 36.24N 158 02 38.42W T-L TWR      1 00047 00851 U 1 A U                A 2013213 
15-020254 O US HI WAHIAWA          21 28 36.34N 158 02 40.67W FENCE        1 00019 00823 U 1 A U                A 2013213 
15-020253 O US HI WAHIAWA          21 28 36.70N 158 02 43.60W FENCE        1 00020 00820 U 1 A U                A 2013213 
15-020272 O US HI WAHIAWA          21 28 36.85N 158 02 42.34W T-L TWR      1 00031 00832 U 1 A U                A 2013213 
15-020273 O US HI WAHIAWA          21 28 37.10N 158 02 44.53W T-L TWR      1 00027 00831 U 1 A U                A 2013213 
15-020274 O US HI WAHIAWA          21 28 37.35N 158 02 46.69W T-L TWR      1 00020 00834 U 1 A U                A 2013213 
15-020255 O US HI WAHIAWA          21 28 37.46N 158 02 40.43W FENCE        1 00018 00822 U 1 A U                A 2013213 
15-020275 O US HI WAHIAWA          21 28 37.60N 158 02 50.97W T-L TWR      1 00023 00829 U 1 A U                A 2013213 
15-020211 O US HI WAHIAWA          21 28 37.68N 158 02 50.96W ELEC SYS     1 00011 00826 U 1 A U                A 2013213 
15-020252 O US HI WAHIAWA          21 28 37.83N 158 02 43.01W FENCE        1 00020 00824 U 1 A U                A 2013213 
15-020251 O US HI WAHIAWA          21 28 37.86N 158 02 43.29W FENCE        1 00020 00824 U 1 A U                A 2013213 
15-020249 O US HI WAHIAWA          21 28 38.03N 158 02 42.98W FENCE        1 00020 00824 U 1 A U                A 2013213 
15-020250 O US HI WAHIAWA          21 28 38.06N 158 02 43.25W FENCE        1 00020 00824 U 1 A U                A 2013213 
15-020203 O US HI WAHIAWA          21 28 38.24N 158 02 41.13W GEN UTIL     1 00018 00822 U 1 A U                A 2013213 
15-020210 O US HI WAHIAWA          21 28 38.57N 158 02 51.15W ELEC SYS     1 00018 00827 U 1 A U                A 2013213 
15-020204 O US HI WAHIAWA          21 28 38.62N 158 02 40.06W POLE         1 00025 00829 U 1 A U                A 2013213 
15-020202 O US HI WAHIAWA          21 28 38.90N 158 02 41.03W GEN UTIL     1 00012 00819 U 1 A U                A 2013213 
15-020209 O US HI WAHIAWA          21 28 39.51N 158 02 51.34W ELEC SYS     1 00011 00828 U 1 A U                A 2013213 
15-020247 O US HI WAHIAWA          21 28 39.56N 158 02 02.84W NAVAID       1 00043 00850 U 1 A U                A 2013213 
15-020245 O US HI WAHIAWA          21 28 39.95N 158 02 01.78W NAVAID       1 00034 00841 U 1 A U                A 2013213 
15-020246 O US HI WAHIAWA          21 28 40.33N 158 02 00.76W NAVAID       1 00047 00854 U 1 A U                A 2013213 
15-020208 O US HI WAHIAWA          21 28 40.45N 158 02 51.53W ELEC SYS     1 00009 00829 U 1 A U                A 2013213 
15-020207 O US HI WAHIAWA          21 28 41.40N 158 02 51.74W ELEC SYS     1 00018 00831 U 1 A U                A 2013213 
15-020206 O US HI WAHIAWA          21 28 42.36N 158 02 51.94W ELEC SYS     1 00022 00831 U 1 A U                A 2013213 
15-020241 O US HI WAHIAWA          21 28 43.13N 158 02 29.35W POLE         1 00035 00845 U 1 A U                A 2013213 
15-020201 O US HI WAHIAWA          21 28 44.26N 158 02 50.26W GEN UTIL     1 00015 00829 U 1 A U                A 2013213 
15-020205 O US HI WAHIAWA          21 28 44.57N 158 02 25.19W POLE         1 00021 00835 U 1 A U                A 2013213 
15-020240 O US HI WAHIAWA          21 28 47.39N 158 01 53.81W BLDG         1 00030 00850 U 1 A U                A 2013213 
15-020040 O US HI MILILANI         21 28 48.70N 158 01 05.20W TOWER        1 00080 00927 N 1 A N 2010AWP00965OE A 2010204 
15-020226 O US HI WAHIAWA          21 28 49.25N 158 02 46.20W BLDG         1 00037 00864 U 1 A U                A 2013213 
15-020269 O US HI WAHIAWA          21 28 49.81N 158 01 50.31W FENCE        1 00014 00837 U 1 A U                A 2013213 
15-020227 O US HI WAHIAWA          21 28 49.96N 158 02 44.30W BLDG         1 00040 00867 U 1 A U                A 2013213 
15-020268 O US HI WAHIAWA          21 28 50.07N 158 01 50.99W FENCE        1 00012 00835 U 1 A U                A 2013213 
15-020222 O US HI WAHIAWA          21 28 50.44N 158 02 43.40W BLDG         1 00032 00859 U 1 A U                A 2013213 
15-020267 O US HI WAHIAWA          21 28 50.86N 158 01 51.94W FENCE        1 00012 00835 U 1 A U                A 2013213 
15-020266 O US HI WAHIAWA          21 28 51.84N 158 01 52.45W FENCE        1 00011 00836 U 1 A U                A 2013213 
15-020229 O US HI WAHIAWA          21 28 52.45N 158 02 36.79W BLDG         1 00039 00864 U 1 A U                A 2013213 
15-020228 O US HI WAHIAWA          21 28 52.49N 158 02 40.70W BLDG         1 00025 00852 U 1 A U                A 2013213 
15-020265 O US HI WAHIAWA          21 28 52.62N 158 01 52.54W FENCE        1 00008 00835 U 1 A U                A 2013213 
15-020230 O US HI WAHIAWA          21 28 52.94N 158 02 35.49W BLDG         1 00042 00866 U 1 A U                A 2013213 
15-020264 O US HI WAHIAWA          21 28 53.11N 158 01 52.49W FENCE        1 00009 00836 U 1 A U                A 2013213 
15-020231 O US HI WAHIAWA          21 28 53.91N 158 02 32.85W BLDG         1 00041 00868 U 1 A U                A 2013213 
15-020232 O US HI WAHIAWA          21 28 54.38N 158 02 31.55W BLDG         1 00041 00868 U 1 A U                A 2013213 
15-020263 O US HI WAHIAWA          21 28 55.02N 158 01 51.99W FENCE        1 00011 00841 U 1 A U                A 2013213 
15-020233 O US HI WAHIAWA          21 28 55.93N 158 02 29.43W BLDG         1 00040 00869 U 1 A U                A 2013213 
15-020234 O US HI WAHIAWA          21 28 56.74N 158 02 25.17W BLDG         1 00039 00872 U 1 A U                A 2013213 
15-020235 O US HI WAHIAWA          21 28 57.22N 158 02 23.87W BLDG         1 00039 00872 U 1 A U                A 2013213 
15-020236 O US HI WAHIAWA          21 28 58.19N 158 02 21.23W BLDG         1 00042 00877 U 1 A U                A 2013213 
15-020262 O US HI WAHIAWA          21 28 58.39N 158 01 38.33W FENCE        1 00012 00849 U 1 A U                A 2013213 
15-020237 O US HI WAHIAWA          21 28 58.67N 158 02 19.93W BLDG         1 00040 00877 U 1 A U                A 2013213 
15-020223 O US HI WAHIAWA          21 28 59.19N 158 02 18.17W CTRL TWR     1 00057 00897 U 1 A U                A 2013213 
15-020477 O US HI WAHIAWA          21 28 59.20N 158 02 51.63W CATENARY     1 00022 00864 N 1 A N 2010AWP06767OE A 2014316 
15-020219 O US HI WAHIAWA          21 28 59.89N 158 02 24.56W BLDG         1 00052 00892 U 1 A U                A 2013213 
15-020220 O US HI WAHIAWA          21 29 01.27N 158 02 20.37W BLDG         1 00045 00889 U 1 A U                A 2013213 
15-020218 O US HI WAHIAWA          21 29 03.71N 158 01 39.31W ELEC SYS     1 00014 00854 U 1 A U                A 2013213 
15-020221 O US HI WAHIAWA          21 29 04.12N 158 02 17.57W BLDG         1 00062 00922 U 1 A U                A 2013213 
15-020217 O US HI WAHIAWA          21 29 04.69N 158 01 39.49W ELEC SYS     1 00011 00854 U 1 A U                A 2013213 
15-020216 O US HI WAHIAWA          21 29 05.67N 158 01 39.68W ELEC SYS     1 00013 00856 U 1 A U                A 2013213 
15-020244 O US HI WAHIAWA          21 29 06.34N 158 02 18.25W POLE         1 00087 00950 U 1 A U                A 2013213 
15-020215 O US HI WAHIAWA          21 29 06.64N 158 01 39.85W ELEC SYS     1 00009 00855 U 1 A U                A 2013213 
15-020261 O US HI WAHIAWA          21 29 07.44N 158 01 40.11W FENCE        1 00009 00855 U 1 A U                A 2013213 
15-020214 O US HI WAHIAWA          21 29 07.72N 158 01 40.16W ELEC SYS     1 00012 00858 U 1 A U                A 2013213 
15-020213 O US HI WAHIAWA          21 29 08.69N 158 01 40.34W ELEC SYS     1 00013 00859 U 1 A U                A 2013213 
15-020212 O US HI WAHIAWA          21 29 09.62N 158 01 40.51W ELEC SYS     1 00016 00862 U 1 A U                A 2013213 
15-020248 O US HI WAHIAWA          21 29 09.97N 158 01 50.75W BLDG         1 00048 00891 U 1 A U                A 2013213 
15-020257 O US HI WAHIAWA          21 29 10.76N 158 01 42.69W FENCE        1 00016 00861 U 1 A U                A 2013213 
15-020260 O US HI WAHIAWA          21 29 11.28N 158 01 40.89W FENCE        1 00013 00859 U 1 A U                A 2013213 
15-020259 O US HI WAHIAWA          21 29 11.54N 158 01 41.19W FENCE        1 00014 00860 U 1 A U                A 2013213 
15-020258 O US HI WAHIAWA          21 29 11.69N 158 01 41.80W FENCE        1 00016 00862 U 1 A U                A 2013213 
15-020243 O US HI WAHIAWA          21 29 20.77N 158 02 20.40W BLDG         1 00117 00978 U 1 A U                A 2013213 
15-000046 O US HI SCHOFIELD BARRA  21 29 26.00N 158 03 32.00W TOWER        1 00030 00900 U 9 I U                C 1974028 
15-020044 O US HI MAKAHA VALLEY    21 30 00.37N 158 13 41.45W TOWER        1 00080 00103 N 1 A N 2010AWP04655OE A 2010356 
15-020073 O US HI WAHIAWA          21 30 08.50N 158 01 28.10W TOWER        1 00075 01017 R 5 E P 2011AWP02864OE D 2014135 
15-020470 O US HI WAHIAWA          21 30 09.03N 158 01 28.25W TOWER        1 00063 01004 R 1 A P 2014AWP00512OE A 2014135 
15-000062 O US HI WAHIAWA          21 30 24.00N 158 08 30.00W TOWER        1 00125 04140 R 5 E U 0071_PC00034OE C 1982202 
15-020471 O US HI WAHIAWA          21 30 26.29N 158 01 26.79W TOWER        1 00154 01126 R 1 A P 2013AWP03423OE A 2014136 
15-000252 O US HI WAHIAWA          21 30 26.48N 158 01 26.61W TOWER        1 00164 01136 R 1 A P 2006AWP05244OE C 2014136 
15-020100 O US HI WAIALUA          21 30 29.00N 158 08 32.60W BLDG         1 00051 04066 N 5 E N 2010AWP03994OE A 2012219 
15-020038 O US HI WAIALUA          21 30 39.50N 158 08 57.70W BLDG-TWR     1 00074 03710 N 5 E N 2010AWP03402OE A 2010190 
15-000221 O US HI WAHIAWA          21 30 58.00N 158 00 21.00W TOWER        1 00175 01355 R 1 D U                A 1982025 
15-020041 O US HI WAHIAWA          21 32 24.80N 158 00 57.90W TANK         1 00145 01291 R 5 E N 2009AWP06659OE A 2010260 
15-000341 O US HI WAIALU           21 33 33.00N 158 07 21.00W TOWER        1 00200 00305 N 5 E N 1996AWP01114OE C 1997049 
15-000033 O US HI KAENA PT         21 33 44.00N 158 14 54.00W TOWER        1 00300 01562 U 1 D U 0067_PC00047OE C 1978273 
15-000063 O US HI KAENO POINT      21 34 06.00N 158 14 40.00W TOWER        1 00285 01505 U     U                D 1978273 
15-020460 O US HI WAIALUA          21 34 23.96N 158 12 15.70W T-L TWR      1 00054 00175 U 1 A U                A 2013217 
15-020464 O US HI WAIALUA          21 34 29.35N 158 12 34.64W T-L TWR      1 00084 00190 U 1 A U                A 2013217 
15-020463 O US HI WAIALUA          21 34 33.74N 158 12 35.74W T-L TWR      1 00080 00166 U 1 A U                A 2013217 
15-000010 O US HI KAENA POINT      21 34 38.00N 158 13 20.00W TOWER        1 00125 00175 U 9 I U                C 1974028 
15-020465 O US HI WAIALUA          21 34 42.40N 158 10 57.03W BLDG         1 00040 00043 U 1 A U                A 2013217 
15-020459 O US HI WAIALUA          21 34 42.73N 158 12 03.81W POLE         1 00026 00029 U 1 A U                A 2013217 
15-020458 O US HI WAIALUA          21 34 43.10N 158 10 52.33W POLE         1 00023 00026 U 1 A U                A 2013217 
15-020461 O US HI WAIALUA          21 34 43.44N 158 12 26.68W BLDG         1 00042 00049 R 1 A U                A 2013217 
15-020457 O US HI WAIALUA          21 34 45.16N 158 12 49.22W POLE         1 00028 00047 U 1 A U                A 2013217 
15-020462 O US HI WAIALUA          21 34 49.50N 158 12 32.14W POLE         1 00019 00033 U 1 A U                A 2013217 
15-020096 O US HI HALEIWA          21 35 25.69N 158 02 07.03W TOWER        1 00331 01301 D 5 E N 2012WTW04607OE A 2012191 
15-020093 O US HI WAHIAWA          21 35 25.86N 158 02 14.13W TOWER        1 00331 01267 D 5 E N 2012WTW04011OE D 2012234 
15-020120 O US HI HALEIWA          21 35 25.86N 158 02 14.13W WINDMILL     1 00492 01428 W 5 E W 2012WTW08898OE A 2012328 
15-020121 O US HI HALEIWA          21 35 31.57N 158 02 17.67W WINDMILL     1 00492 01395 N 5 E W 2012WTW08899OE A 2012328 
15-020122 O US HI HALEIWA          21 35 32.14N 158 02 55.11W WINDMILL     1 00492 01284 W 5 E W 2012WTW08942OE A 2012333 
15-020123 O US HI HALEIWA          21 35 39.69N 158 03 01.93W WINDMILL     1 00492 01259 N 5 E W 2012WTW08943OE A 2012333 
15-020119 O US HI HALEIWA          21 35 49.57N 158 03 01.56W WINDMILL     1 00492 01251 W 5 E W 2012WTW08846OE A 2012328 
15-020126 O US HI HALEIWA          21 35 53.33N 158 01 23.29W WINDMILL     1 00492 01653 W 5 E W 2012WTW09206OE A 2012333 
15-020137 O US HI HALEIWA          21 35 55.28N 158 03 05.10W WINDMILL     1 00492 01236 N 5 E W 2012WTW08752OE A 2012338 
15-020094 O US HI WAHIAWA          21 35 55.28N 158 03 05.10W TOWER        1 00331 01074 D 5 E N 2012WTW04012OE D 2012248 
15-020095 O US HI HALEIWA          21 35 56.04N 158 02 55.93W TOWER        1 00331 01095 D 5 E N 2012WTW04586OE A 2012191 
15-020125 O US HI HALEIWA          21 35 59.56N 158 01 25.64W WINDMILL     1 00492 01624 W 5 E W 2012WTW09205OE A 2012333 
15-020131 O US HI HALEIWA          21 36 00.99N 158 03 08.65W WINDMILL     1 00492 01189 W 5 E W 2012WTW08735OE A 2012335 
15-020124 O US HI HALEIWA          21 36 06.06N 158 01 45.57W WINDMILL     1 00492 01546 W 5 E W 2012WTW09198OE A 2012333 
15-020101 O US HI HALEIWA          21 36 16.92N 158 03 04.00W WINDMILL     1 00492 01186 N 5 E W 2012WTW06059OE A 2012229 
15-020102 O US HI HALEIWA          21 36 22.63N 158 03 07.55W WINDMILL     1 00492 01161 W 5 E W 2012WTW06507OE A 2012229 
15-020118 O US HI HALEIWA          21 36 23.33N 158 01 29.06W WINDMILL     1 00492 01551 W 5 E W 2012WTW07594OE A 2012328 
15-020103 O US HI HALEIWA          21 36 28.34N 158 03 11.09W WINDMILL     1 00492 01133 N 5 E W 2012WTW06509OE A 2012229 
15-020136 O US HI HALEIWA          21 36 29.41N 158 01 31.82W WINDMILL     1 00492 01534 W 5 E W 2012WTW07621OE A 2012338 
15-020133 O US HI HALEIWA          21 36 35.46N 158 01 34.62W WINDMILL     1 00492 01501 W 5 E W 2012WTW07663OE A 2012335 
15-020104 O US HI HALEIWA          21 36 36.14N 158 03 17.72W WINDMILL     1 00492 01075 W 5 E W 2012WTW06708OE A 2012229 
15-020110 O US HI HALEIWA          21 36 37.65N 158 02 27.62W WINDMILL     1 00492 01268 W 2 C W 2012WTW07586OE A 2012256 
15-020135 O US HI HALEIWA          21 36 41.45N 158 01 37.59W WINDMILL     1 00492 01480 W 5 E W 2012WTW07676OE A 2012338 
